trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,speed_m_per_s,start_stop,end_stop
1396-03803-17100-2-5a38f080,04:45:00,04:45:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,04:45:40,04:45:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,04:50:00,04:50:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,04:53:45,04:53:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,04:57:36,04:57:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,04:58:47,04:58:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,04:59:35,04:59:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,05:00:14,05:00:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,05:00:45,05:00:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,05:01:12,05:01:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,05:01:38,05:01:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,05:03:08,05:03:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,05:05:13,05:05:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,05:06:05,05:06:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,05:08:00,05:08:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,05:09:15,05:09:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,05:09:37,05:09:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,05:11:02,05:11:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,05:12:09,05:12:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,05:13:28,05:13:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,05:14:14,05:14:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,05:14:58,05:14:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,05:16:00,05:16:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,05:16:45,05:16:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,05:22:27,05:22:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,05:23:17,05:23:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,05:25:00,05:25:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,05:15:00,05:15:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,05:15:40,05:15:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,05:20:00,05:20:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,05:23:45,05:23:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,05:27:36,05:27:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,05:28:47,05:28:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,05:29:35,05:29:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,05:30:14,05:30:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,05:30:45,05:30:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,05:31:12,05:31:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,05:31:38,05:31:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,05:33:08,05:33:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,05:35:13,05:35:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,05:36:05,05:36:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,05:38:00,05:38:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,05:39:15,05:39:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,05:39:37,05:39:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,05:41:02,05:41:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,05:42:09,05:42:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,05:43:28,05:43:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,05:44:14,05:44:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,05:44:58,05:44:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,05:46:00,05:46:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,05:46:45,05:46:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,05:52:27,05:52:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,05:53:17,05:53:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,05:55:00,05:55:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,05:45:00,05:45:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,05:45:40,05:45:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,05:50:00,05:50:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,05:53:45,05:53:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,05:57:36,05:57:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,05:58:47,05:58:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,05:59:35,05:59:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,06:00:14,06:00:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,06:00:45,06:00:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,06:01:12,06:01:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,06:01:38,06:01:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,06:03:08,06:03:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,06:05:13,06:05:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,06:06:05,06:06:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,06:08:00,06:08:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,06:09:15,06:09:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,06:09:37,06:09:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,06:11:02,06:11:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,06:12:09,06:12:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,06:13:28,06:13:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,06:14:14,06:14:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,06:14:58,06:14:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,06:16:00,06:16:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,06:16:45,06:16:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,06:22:27,06:22:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,06:23:17,06:23:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,06:25:00,06:25:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,06:15:00,06:15:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,06:15:40,06:15:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,06:20:00,06:20:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,06:23:45,06:23:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,06:27:36,06:27:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,06:28:47,06:28:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,06:29:35,06:29:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,06:30:14,06:30:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,06:30:45,06:30:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,06:31:12,06:31:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,06:31:38,06:31:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,06:33:08,06:33:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,06:35:13,06:35:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,06:36:05,06:36:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,06:38:00,06:38:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,06:39:15,06:39:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,06:39:37,06:39:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,06:41:02,06:41:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,06:42:09,06:42:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,06:43:28,06:43:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,06:44:14,06:44:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,06:44:58,06:44:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,06:46:00,06:46:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,06:46:45,06:46:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,06:52:27,06:52:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,06:53:17,06:53:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,06:55:00,06:55:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,06:45:00,06:45:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,06:45:40,06:45:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,06:50:00,06:50:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,06:53:45,06:53:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,06:57:36,06:57:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,06:58:47,06:58:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,06:59:35,06:59:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,07:00:14,07:00:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,07:00:45,07:00:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,07:01:12,07:01:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,07:01:38,07:01:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,07:03:08,07:03:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,07:05:13,07:05:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,07:06:05,07:06:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,07:08:00,07:08:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,07:09:15,07:09:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,07:09:37,07:09:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,07:11:02,07:11:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,07:12:09,07:12:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,07:13:28,07:13:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,07:14:14,07:14:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,07:14:58,07:14:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,07:16:00,07:16:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,07:16:45,07:16:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,07:22:27,07:22:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,07:23:17,07:23:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,07:25:00,07:25:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,07:00:00,07:00:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,07:00:40,07:00:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,07:05:00,07:05:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,07:08:45,07:08:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,07:12:36,07:12:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,07:13:47,07:13:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,07:14:35,07:14:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,07:15:14,07:15:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,07:15:45,07:15:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,07:16:12,07:16:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,07:16:38,07:16:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,07:18:08,07:18:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,07:20:13,07:20:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,07:21:05,07:21:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,07:23:00,07:23:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,07:24:15,07:24:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,07:24:37,07:24:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,07:26:02,07:26:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,07:27:09,07:27:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,07:28:28,07:28:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,07:29:14,07:29:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,07:29:58,07:29:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,07:31:00,07:31:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,07:31:45,07:31:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,07:37:27,07:37:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,07:38:17,07:38:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,07:40:00,07:40:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,07:15:00,07:15:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,07:15:40,07:15:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,07:20:00,07:20:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,07:23:45,07:23:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
1396-03803-17100-2-5a38f080,07:27:36,07:27:36,2041-a3484e19,5,ONEHUNGA,0,0,5.235,0,0.008060606060606,False,False
1396-03803-17100-2-5a38f080,07:28:47,07:28:47,2039-1d26f1eb,6,ONEHUNGA,0,0,5.805,0,0.0080281690140844,False,False
1396-03803-17100-2-5a38f080,07:29:35,07:29:35,6667-e85fa3e6,7,ONEHUNGA,0,0,6.182,0,0.0078541666666666,False,False
1396-03803-17100-2-5a38f080,07:30:14,07:30:14,6665-26a7c1a5,8,ONEHUNGA,0,0,6.495,0,0.008025641025641,False,False
1396-03803-17100-2-5a38f080,07:30:45,07:30:45,6662-19c9d938,9,ONEHUNGA,0,0,6.746,0,0.0080967741935483,False,False
1396-03803-17100-2-5a38f080,07:31:12,07:31:12,6663-2258465e,10,ONEHUNGA,0,0,6.965,0,0.008111111111111,False,False
1396-03803-17100-2-5a38f080,07:31:38,07:31:38,6659-406a17d6,11,ONEHUNGA,0,0,7.172,0,0.0079615384615384,False,False
1396-03803-17100-2-5a38f080,07:33:08,07:33:08,6656-2ffe3056,12,ONEHUNGA,0,0,7.891,0,0.0079888888888888,False,False
1396-03803-17100-2-5a38f080,07:35:13,07:35:13,6648-ca4d81c9,13,ONEHUNGA,0,0,8.901,0,0.0080799999999999,False,False
1396-03803-17100-2-5a38f080,07:36:05,07:36:05,6650-1f6095a2,14,ONEHUNGA,0,0,9.32,0,0.0080576923076923,False,False
1396-03803-17100-2-5a38f080,07:38:00,07:38:00,6955-d08738e8,15,ONEHUNGA,0,0,10.244,1,0.0081052631578947,False,False
1396-03803-17100-2-5a38f080,07:39:15,07:39:15,2033-91179cb7,16,ONEHUNGA,0,0,10.797,0,0.0073733333333333,False,False
1396-03803-17100-2-5a38f080,07:39:37,07:39:37,6623-daa2eabe,17,ONEHUNGA,0,0,10.957,0,0.0072727272727272,False,False
1396-03803-17100-2-5a38f080,07:41:02,07:41:02,2419-9c55e172,18,ONEHUNGA,0,0,11.582,0,0.0073529411764705,False,False
1396-03803-17100-2-5a38f080,07:42:09,07:42:09,2415-8fa0e2bd,19,ONEHUNGA,0,0,12.071,0,0.0072985074626865,False,False
1396-03803-17100-2-5a38f080,07:43:28,07:43:28,2394-adaee67d,20,ONEHUNGA,0,0,12.65,0,0.0073291139240506,False,False
1396-03803-17100-2-5a38f080,07:44:14,07:44:14,6604-f753a9d1,21,ONEHUNGA,0,0,12.986,0,0.0073043478260869,False,False
1396-03803-17100-2-5a38f080,07:44:58,07:44:58,6594-9307704c,22,ONEHUNGA,0,0,13.31,0,0.0073636363636363,False,False
1396-03803-17100-2-5a38f080,07:46:00,07:46:00,6572-8860a272,23,ONEHUNGA,0,0,13.763,0,0.0073064516129032,False,False
1396-03803-17100-2-5a38f080,07:46:45,07:46:45,6687-c3285fdd,24,ONEHUNGA,0,0,14.095,0,0.0073777777777777,False,False
1396-03803-17100-2-5a38f080,07:52:27,07:52:27,1428-6f648ff5,25,ONEHUNGA,0,0,16.61,0,0.0073538011695906,False,False
1396-03803-17100-2-5a38f080,07:53:17,07:53:17,1040-cf3cfcd1,26,ONEHUNGA,0,0,16.979,0,0.0073799999999999,False,False
1396-03803-17100-2-5a38f080,07:55:00,07:55:00,8589-791dd25b,27,ONEHUNGA,1,0,17.738,0,0.0073689320388349,False,True
1396-03803-17100-2-5a38f080,07:30:00,07:30:00,2375-c1152962,1,ONEHUNGA,0,0,0.0,0,0.0,True,False
1396-03803-17100-2-5a38f080,07:30:40,07:30:40,2206-d03ff463,2,ONEHUNGA,0,0,0.101,0,0.002525,False,False
1396-03803-17100-2-5a38f080,07:35:00,07:35:00,2008-73e12a47,3,ONEHUNGA,0,0,1.562,1,0.0056409266409266,False,False
1396-03803-17100-2-5a38f080,07:38:45,07:38:45,2002-1e18547e,4,ONEHUNGA,0,0,3.373,0,0.0080488888888888,False,False
